code_statut_contrat,codeperiodicite,dateEffet,datefin,duree,idassure,id_souscripteur,police,prime,produitcode
1,12,null,null,null,101002706,null,101002706,0,50
1,12,null,null,null,101003138,null,101003138,258516,50
1,12,null,null,null,101003094,null,101003094,195912,50
1,12,null,null,null,101002955,null,101002955,0,50
1,12,null,null,null,101003188,null,101003188,259266,50
1,12,null,null,null,101003227,null,101003227,163398,50
1,12,null,null,null,101003223,null,101003223,260322,50
1,12,null,null,null,101003399,null,101003399,101736,50
1,12,null,null,null,101003364,null,101003364,408672,50
1,12,null,null,null,101003380,null,101003380,186720,50
1,12,null,null,null,101003445,null,101003445,187194,50
1,12,null,null,null,101003215,null,101003215,244296,50
1,12,null,null,null,101003511,null,101003511,0,50
1,12,null,null,null,101003498,null,101003498,228666,50
1,12,null,null,null,101003488,null,101003488,174282,50
1,12,null,null,null,101003588,null,101003588,161322,50
1,12,null,null,null,101003505,null,101003505,566646,50
1,12,null,null,null,101003367,null,101003367,162474,50
1,12,null,null,null,101003564,null,101003564,378000,50
1,12,null,null,null,101003157,null,101003157,216258,50
1,12,null,null,null,101003578,null,101003578,0,50
1,12,null,null,null,101003497,null,101003497,293574,50
1,12,null,null,null,101003689,null,101003689,209712,50
1,12,null,null,null,101003728,null,101003728,155622,50
1,12,null,null,null,101003723,null,101003723,285966,50
1,12,null,null,null,101003633,null,101003633,0,50
1,12,null,null,null,101003729,null,101003729,702966,50
1,12,null,null,null,101003545,null,101003545,384000,50
1,12,null,null,null,101003799,null,101003799,222348,50
1,12,null,null,null,101003482,null,101003482,466998,50
1,12,null,null,null,101003871,null,101003871,216000,50
1,12,null,null,null,101003868,null,101003868,218754,50
1,12,null,null,null,101003818,null,101003818,241920,50
1,12,null,null,null,101003811,null,101003811,276720,50
1,12,null,null,null,101003850,null,101003850,209538,50
1,12,null,null,null,101003826,null,101003826,241920,50
1,12,null,null,null,101003866,null,101003866,155622,50
1,12,null,null,null,101003835,null,101003835,413700,50
1,12,null,null,null,101003812,null,101003812,155622,50
1,12,null,null,null,101003682,null,101003682,300000,50
1,12,null,null,null,101003953,null,101003953,145296,50
1,12,null,null,null,101003933,null,101003933,134370,50
1,12,null,null,null,101003962,null,101003962,216000,50
1,12,null,null,null,101003935,null,101003935,122328,50
1,12,null,null,null,101003961,null,101003961,464154,50
1,12,null,null,null,101003915,null,101003915,145296,50
1,12,null,null,null,101003936,null,101003936,122328,50
1,12,null,null,null,101003918,null,101003918,0,50
1,12,null,null,null,101003928,null,101003928,216000,50
1,12,null,null,null,101003816,null,101003816,285966,50
1,12,null,null,null,101003678,null,101003678,145296,50
1,12,null,null,null,101003808,null,101003808,122400,50
1,12,null,null,null,101003852,null,101003852,108972,50
1,12,null,null,null,101003874,null,101003874,145296,50
1,12,null,null,null,101003218,null,101003218,239964,50
1,12,null,null,null,101003945,null,101003945,528000,50
1,12,null,null,null,101003977,null,101003977,1680000,50
1,12,null,null,null,101003972,null,101003972,155466,50
1,12,null,null,null,101003676,null,101003676,376560,50
1,12,null,null,null,101003950,null,101003950,209532,50
1,12,null,null,null,101003971,null,101003971,222108,50
1,12,null,null,null,101003641,null,101003641,309966,50
1,12,null,null,null,101003913,null,101003913,269784,50
1,12,null,null,null,101003872,null,101003872,360000,50
1,12,null,null,null,101002602,null,101002602,0,50
1,12,null,null,null,101003820,null,101003820,531678,50
1,12,null,null,null,101003647,null,101003647,222294,50
1,12,null,null,null,101003966,null,101003966,145296,50
1,12,null,null,null,101003978,null,101003978,209538,50
1,12,null,null,null,101003251,null,101003251,269706,50
1,12,null,null,null,101003242,null,101003242,166776,50
1,12,null,null,null,101003258,null,101003258,795042,50
1,12,null,null,null,101003296,null,101003296,384402,50
1,12,null,null,null,101003985,null,101003985,222348,50
1,12,null,null,null,101003174,null,101003174,267714,50
1,12,null,null,null,101003586,null,101003586,0,50
1,12,null,null,null,101003342,null,101003342,222968,50
1,12,null,null,null,101003591,null,101003591,0,50
1,12,null,null,null,101003191,null,101003191,167904,50
1,12,null,null,null,101003836,null,101003836,648000,50
1,12,null,null,null,101003863,null,101003863,222108,50
1,12,null,null,null,101003611,null,101003611,372972,50
1,12,null,null,null,101003817,null,101003817,234678,50
1,12,null,null,null,101003759,null,101003759,318720,50
1,12,null,null,null,101003335,null,101003335,222846,50
1,12,null,null,null,101003358,null,101003358,187194,50
1,12,null,null,null,101003788,null,101003788,122328,50
1,12,null,null,null,101003856,null,101003856,108972,50
1,12,null,null,null,101003989,null,101003989,86460,50
1,12,null,null,null,101003829,null,101003829,783444,50
1,12,null,null,null,101003618,null,101003618,0,50
1,12,null,null,null,101001853,null,101001853,0,50
1,12,null,null,null,101002848,null,101002848,247282,50
1,12,null,null,null,101002988,null,101002988,170304,50
1,12,null,null,null,101002893,null,101002893,0,50
1,12,null,null,null,101002920,null,101002920,552798,50
1,12,null,null,null,101002911,null,101002911,182502,50
1,12,null,null,null,101002678,null,101002678,279072,50
1,12,null,null,null,101002793,null,101002793,568800,50
1,12,null,null,null,101003002,null,101003002,0,50
1,12,null,null,null,101002738,null,101002738,0,50
1,12,null,null,null,101001392,null,101001392,0,50
1,12,null,null,null,101003056,null,101003056,285966,50
1,12,null,null,null,101003297,null,101003297,709578,50
1,12,null,null,null,101003231,null,101003231,0,50
1,12,null,null,null,101003298,null,101003298,0,50
1,12,null,null,null,101003425,null,101003425,240600,50
1,12,null,null,null,101003366,null,101003366,465552,50
1,12,null,null,null,101003400,null,101003400,0,50
1,12,null,null,null,101003316,null,101003316,405588,50
1,12,null,null,null,101003518,null,101003518,0,50
1,12,null,null,null,101003408,null,101003408,130218,50
1,12,null,null,null,101003590,null,101003590,0,50
1,12,null,null,null,101003493,null,101003493,185634,50
1,12,null,null,null,101003587,null,101003587,96000,50
1,12,null,null,null,101003725,null,101003725,209538,50
1,12,null,null,null,101003461,null,101003461,162474,50
1,12,null,null,null,101003726,null,101003726,0,50
1,12,null,null,null,101003731,null,101003731,360000,50
1,12,null,null,null,101003774,null,101003774,209538,50
1,12,null,null,null,101003736,null,101003736,129686,50
1,12,null,null,null,101003749,null,101003749,335808,50
1,12,null,null,null,101003757,null,101003757,228960,50
1,12,null,null,null,101003825,null,101003825,241920,50
1,12,null,null,null,101003855,null,101003855,108972,50
1,12,null,null,null,101003797,null,101003797,209538,50
1,12,null,null,null,101003622,null,101003622,168666,50
1,12,null,null,null,101003562,null,101003562,0,50
1,12,null,null,null,101003604,null,101003604,145050,50
1,12,null,null,null,101003821,null,101003821,0,50
1,12,null,null,null,101003842,null,101003842,264000,50
1,12,null,null,null,101003643,null,101003643,209538,50
1,12,null,null,null,101003791,null,101003791,132756,50
1,12,null,null,null,101003908,null,101003908,336000,50
1,12,null,null,null,101003922,null,101003922,240000,50
1,12,null,null,null,101003934,null,101003934,86706,50
1,12,null,null,null,101003909,null,101003909,312000,50
1,12,null,null,null,101003968,null,101003968,240000,50
1,12,null,null,null,101003916,null,101003916,216000,50
1,12,null,null,null,101003646,null,101003646,288000,50
1,12,null,null,null,101003763,null,101003763,264918,50
1,12,null,null,null,101003649,null,101003649,285966,50
1,12,null,null,null,101003838,null,101003838,216000,50
1,12,null,null,null,101003988,null,101003988,216000,50
1,12,null,null,null,101003390,null,101003390,162006,50
1,12,null,null,null,101003807,null,101003807,122400,50
1,12,null,null,null,101003986,null,101003986,145296,50
1,12,null,null,null,101003680,null,101003680,627036,50
1,12,null,null,null,101003930,null,101003930,134370,50
1,12,null,null,null,101003740,null,101003740,131556,50
1,12,null,null,null,101003724,null,101003724,209712,50
1,12,null,null,null,101003760,null,101003760,228960,50
1,12,null,null,null,101003958,null,101003958,216000,50
1,12,null,null,null,101003714,null,101003714,122328,50
1,12,null,null,null,101003599,null,101003599,216000,50
1,12,null,null,null,101003635,null,101003635,0,50
1,12,null,null,null,101000906,null,101000906,0,50
1,12,null,null,null,101003765,null,101003765,301344,50
1,12,null,null,null,101003898,null,101003898,288000,50
1,12,null,null,null,101002823,null,101002823,457266,50
1,12,null,null,null,101003938,null,101003938,216000,50
1,12,null,null,null,101003295,null,101003295,0,50
1,12,null,null,null,101003199,null,101003199,181836,50
1,12,null,null,null,101003238,null,101003238,169050,50
1,12,null,null,null,101003452,null,101003452,0,50
1,12,null,null,null,101003476,null,101003476,166104,50
1,12,null,null,null,101003469,null,101003469,246876,50
1,12,null,null,null,101003507,null,101003507,152646,50
1,12,null,null,null,101003568,null,101003568,196968,50
1,12,null,null,null,101003221,null,101003221,464412,50
1,12,null,null,null,101003429,null,101003429,0,50
1,12,null,null,null,101003594,null,101003594,271062,50
1,12,null,null,null,101003735,null,101003735,135648,50
1,12,null,null,null,101003651,null,101003651,186558,50
1,12,null,null,null,101003423,null,101003423,186900,50
1,12,null,null,null,101003601,null,101003601,222354,50
1,12,null,null,null,101003615,null,101003615,351456,50
1,12,null,null,null,101003301,null,101003301,308640,50
1,12,null,null,null,101003317,null,101003317,248460,50
1,12,null,null,null,101003581,null,101003581,294720,50
1,12,null,null,null,101003704,null,101003704,228960,50
1,12,null,null,null,101003834,null,101003834,876000,50
1,12,null,null,null,101003626,null,101003626,408000,50
1,12,null,null,null,101003738,null,101003738,0,50
1,12,null,null,null,101000555,null,101000555,0,50
1,12,null,null,null,101000469,null,101000469,0,50
1,12,null,null,null,101000663,null,101000663,0,50
1,12,null,null,null,101001809,null,101001809,0,50
1,12,null,null,null,101001341,null,101001341,0,50
1,12,null,null,null,101001696,null,101001696,0,50
1,12,null,null,null,101000203,null,101000203,0,50
1,12,null,null,null,101001815,null,101001815,0,50
1,12,null,null,null,101000066,null,101000066,0,50
1,12,null,null,null,101001518,null,101001518,234552,50
1,12,null,null,null,101001311,null,101001311,0,50
1,12,null,null,null,101000056,null,101000056,0,50
1,12,null,null,null,101000950,null,101000950,408006,50
1,12,null,null,null,101000929,null,101000929,0,50
1,12,null,null,null,101001376,null,101001376,0,50
1,12,null,null,null,101002884,null,101002884,319800,50
1,12,null,null,null,101003189,null,101003189,141666,50
1,12,null,null,null,101003217,null,101003217,237762,50
1,12,null,null,null,101003194,null,101003194,0,50
1,12,null,null,null,101003225,null,101003225,66226,50
1,12,null,null,null,101003275,null,101003275,0,50
1,12,null,null,null,101003110,null,101003110,208404,50
1,12,null,null,null,101003256,null,101003256,156348,50
1,12,null,null,null,101003164,null,101003164,171708,50
1,12,null,null,null,101003455,null,101003455,167964,50
1,12,null,null,null,101003379,null,101003379,158568,50
1,12,null,null,null,101003349,null,101003349,222720,50
1,12,null,null,null,101003454,null,101003454,162474,50
1,12,null,null,null,101002901,null,101002901,1108800,50
1,12,null,null,null,101003198,null,101003198,167082,50
1,12,null,null,null,101003752,null,101003752,251892,50
1,12,null,null,null,101003707,null,101003707,216240,50
1,12,null,null,null,101003683,null,101003683,155622,50
1,12,null,null,null,101003896,null,101003896,208374,50
1,12,null,null,null,101003795,null,101003795,0,50
1,12,null,null,null,101003778,null,101003778,222348,50
1,12,null,null,null,101003777,null,101003777,222348,50
1,12,null,null,null,101003857,null,101003857,216000,50
1,12,null,null,null,101003858,null,101003858,180000,50
1,12,null,null,null,101003844,null,101003844,312000,50
1,12,null,null,null,101003862,null,101003862,635208,50
1,12,null,null,null,101003864,null,101003864,222348,50
1,12,null,null,null,101003900,null,101003900,216000,50
1,12,null,null,null,101002908,null,101002908,230748,50
1,12,null,null,null,101003879,null,101003879,216000,50
1,12,null,null,null,101003677,null,101003677,294366,50
1,12,null,null,null,101003987,null,101003987,145296,50
1,12,null,null,null,101003870,null,101003870,145296,50
1,12,null,null,null,101003904,null,101003904,222108,50
1,12,null,null,null,101003824,null,101003824,297120,50
1,12,null,null,null,101003875,null,101003875,264000,50
1,12,null,null,null,101003940,null,101003940,324000,50
1,12,null,null,null,101003847,null,101003847,528000,50
1,12,null,null,null,101003929,null,101003929,372174,50
1,12,null,null,null,101003920,null,101003920,528000,50
1,12,null,null,null,101003200,null,101003200,238422,50
1,12,null,null,null,101003668,null,101003668,186558,50
1,12,null,null,null,101003917,null,101003917,480000,50
1,12,null,null,null,101003727,null,101003727,161436,50
1,12,null,null,null,101003861,null,101003861,216000,50
1,12,null,null,null,101003959,null,101003959,216000,50
1,12,null,null,null,101003942,null,101003942,665844,50
1,12,null,null,null,101003845,null,101003845,152160,50
1,12,null,null,null,101003899,null,101003899,216000,50
1,12,null,null,null,101003679,null,101003679,0,50
1,12,null,null,null,101003905,null,101003905,240000,50
1,12,null,null,null,101003982,null,101003982,216000,50
1,12,null,null,null,101003873,null,101003873,145296,50
1,12,null,null,null,101003722,null,101003722,152160,50
1,12,null,null,null,101003793,null,101003793,209538,50
1,12,null,null,null,101003851,null,101003851,240000,50
1,12,null,null,null,101003761,null,101003761,228960,50
1,12,null,null,null,101003703,null,101003703,288000,50
1,12,null,null,null,101003770,null,101003770,222348,50
1,12,null,null,null,101003954,null,101003954,186558,50
1,12,null,null,null,101003914,null,101003914,288570,50
1,12,null,null,null,101002354,null,101002354,0,50
1,12,null,null,null,101003926,null,101003926,216000,50
1,12,null,null,null,101003315,null,101003315,269784,50
1,12,null,null,null,101003343,null,101003343,268332,50
1,12,null,null,null,101003326,null,101003326,222720,50
1,12,null,null,null,101003535,null,101003535,161826,50
1,12,null,null,null,101003081,null,101003081,0,50
1,12,null,null,null,101003846,null,101003846,264000,50
1,12,null,null,null,101003878,null,101003878,209538,50
1,12,null,null,null,101003523,null,101003523,227976,50
1,12,null,null,null,101003921,null,101003921,216000,50
1,12,null,null,null,101003907,null,101003907,0,50
1,12,null,null,null,101003538,null,101003538,0,50
1,12,null,null,null,101002138,null,101002138,228678,50
1,12,null,null,null,101002819,null,101002819,159228,50
1,12,null,null,null,101003533,null,101003533,0,50
1,12,null,null,null,101003644,null,101003644,222108,50
1,12,null,null,null,101001096,null,101001096,0,50
1,12,null,null,null,101000777,null,101000777,0,50
1,12,null,null,null,101001697,null,101001697,163068,50
1,12,null,null,null,101002969,null,101002969,180624,50
1,12,null,null,null,101002998,null,101002998,302154,50
1,12,null,null,null,101002877,null,101002877,293802,50
1,12,null,null,null,101003068,null,101003068,223392,50
1,12,null,null,null,101003122,null,101003122,0,50
1,12,null,null,null,101003015,null,101003015,523404,50
1,12,null,null,null,101003159,null,101003159,165426,50
1,12,null,null,null,101003142,null,101003142,192678,50
1,12,null,null,null,101003031,null,101003031,528606,50
1,12,null,null,null,101003187,null,101003187,174594,50
1,12,null,null,null,101003257,null,101003257,1680000,50
1,12,null,null,null,101003440,null,101003440,336192,50
1,12,null,null,null,101003413,null,101003413,228792,50
1,12,null,null,null,101003456,null,101003456,159318,50
1,12,null,null,null,101003154,null,101003154,252054,50
1,12,null,null,null,101003489,null,101003489,696000,50
1,12,null,null,null,101003543,null,101003543,372438,50
1,12,null,null,null,101003514,null,101003514,237972,50
1,12,null,null,null,101002190,null,101002190,183264,50
1,12,null,null,null,101003637,null,101003637,298080,50
1,12,null,null,null,101003663,null,101003663,291246,50
1,12,null,null,null,101003785,null,101003785,155622,50
1,12,null,null,null,101003780,null,101003780,160422,50
1,12,null,null,null,101003786,null,101003786,920388,50
1,12,null,null,null,101003781,null,101003781,155622,50
1,12,null,null,null,101003837,null,101003837,155622,50
1,12,null,null,null,101003937,null,101003937,91746,50
1,12,null,null,null,101003919,null,101003919,145296,50
1,12,null,null,null,101003706,null,101003706,235008,50
1,12,null,null,null,101003768,null,101003768,234930,50
1,12,null,null,null,101003717,null,101003717,186558,50
1,12,null,null,null,101003960,null,101003960,360000,50
1,12,null,null,null,101002713,null,101002713,0,50
1,12,null,null,null,101003014,null,101003014,416858,50
1,12,null,null,null,101003949,null,101003949,145296,50
1,12,null,null,null,101003984,null,101003984,288000,50
1,12,null,null,null,101003236,null,101003236,142692,50
1,12,null,null,null,101003737,null,101003737,252480,50
1,12,null,null,null,101003500,null,101003500,223152,50
1,12,null,null,null,101003767,null,101003767,234930,50
1,12,null,null,null,101003718,null,101003718,294720,50
1,12,null,null,null,101003552,null,101003552,0,50
1,12,null,null,null,101001774,null,101001774,219120,50
1,12,null,null,null,101003645,null,101003645,449400,50
1,12,null,null,null,101003086,null,101003086,703680,50
1,12,null,null,null,101003636,null,101003636,122328,50
